TimeStamp,JobId,JobStateId,Priority,TokenAllocation,QuotaTokens,AUId,VCId,TotalWaitingTimeInMins,random,SLA,JobRegistryId,IsYieldedEnabled,IsYieldForEnabled,YieldScopePriority_X,YieldScopePriority_Y
2019-01-23 19:19:44.857,3969aba5-6c69-4794-b19a-c57c1b0a35a3,0,700,500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,480.8693591383333,91ab12c2-7d69-4f6c-ac38-000a9087c4de,2019-01-25 00:00:00.000,4775,1,1,NULL,NULL
2019-11-06 13:23:34.557,8a5a9c9b-8c42-43ae-b5fa-cb7428003f91,0,700,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,0.052671061666666665,db543db7-781c-49ba-9f9c-000aa4befb3d,2019-11-07 00:00:00.000,4775,1,1,NULL,NULL
2020-12-18 16:09:46.240,43ac1ecd-6f02-4ff6-b485-8f12c7fd4098,0,2001,5000,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,21.198124563333334,e872a5a8-f221-47e8-9a4c-000aad9c6ed8,2020-12-10 00:00:00.000,4775,1,1,NULL,NULL
2019-11-06 13:54:09.450,b86c7258-99d9-4f51-904a-39385bbcfb9d,0,700,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,0.05640751,950fefa3-baf4-4982-be70-000ac5cf5f36,2019-11-07 00:00:00.000,4775,1,1,NULL,NULL
2020-01-13 13:17:10.727,95c63c5c-de29-4a7f-9858-91624894dd0f,0,700,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,0.08010731833333333,b9a2f2d7-b4e6-41c4-afcd-000ad10d27e3,2020-01-16 00:00:00.000,4775,1,1,NULL,NULL
2019-11-06 19:33:28.567,81d8560f-b078-4819-8b99-94b4cec46869,0,2001,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,196.80861633333333,9c05dd8e-90e4-4cd1-adf8-000add4116cf,2019-11-07 00:00:00.000,4775,1,1,NULL,NULL
2020-06-10 05:54:56.617,b3a0fe94-998b-4f87-a578-c09b94f49328,0,700,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,0.28424937,558567a9-4bdf-4983-880d-000b04986a2a,2020-06-08 00:00:00.000,4775,1,1,NULL,NULL
2020-04-22 08:48:31.443,f0dc7f4b-c13e-4db0-8f06-ffb1ec1f7da6,0,700,5000,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,7.422870575,b8e99639-ef97-4f61-83a3-000b25eafaaf,2020-04-22 00:00:00.000,4775,1,1,NULL,NULL
2020-12-28 10:09:47.113,26118656-bcc7-48b1-8f6b-cacd43f35eae,0,2001,4999,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,186.69567176333334,c2b3cfc5-4b80-4d58-bdf8-000b63c21bc8,2020-12-28 00:00:00.000,4775,1,1,NULL,NULL
2019-01-23 19:12:44.880,66530d5d-f845-4e60-8f37-0cdf4900a611,0,700,500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,473.8072651333333,53c107c2-b406-4ffd-9458-000b7cd5a643,2019-01-25 00:00:00.000,4775,1,1,NULL,NULL
2020-11-20 10:38:48.353,7eea0708-e85a-4658-a7ab-fc7c70621ae9,0,700,3000,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,16.85253633,9ba946ec-067b-4c7b-b638-000b90575e94,2020-11-23 00:00:00.000,4775,1,1,NULL,NULL
2019-03-19 16:01:37.280,dd47cfc4-4671-4d4b-9863-06ac511493cc,0,700,500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,178.26992421666668,ebb6141b-0143-4efb-afe7-000b9bc09860,2019-03-22 00:00:00.000,4775,1,1,NULL,NULL
2020-06-09 14:00:39.700,0ee543fd-71da-409b-836d-3a02331eec50,0,700,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,15.163239406666667,a903056c-1ce3-4d2c-927d-000bb986b416,2020-06-07 00:00:00.000,4775,1,1,NULL,NULL
2020-12-14 09:20:51.250,45893703-3887-4985-ba2b-2c81a6e1ed4d,0,2001,5000,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,17.432652328333333,c5f12a6d-604f-4f17-ae2b-000bca4bc3fc,2020-12-10 00:00:00.000,4775,1,1,NULL,NULL
2018-07-22 18:37:47.047,01eebc20-84d2-468e-b5d5-acb22d7e39f7,0,1000,300,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.6036181916666666,bff6c9bf-7786-4443-80fa-0005df5a1d3f,2018-07-22 06:00:00.000,4879,1,1,1,0
2019-10-27 19:19:22.650,24c0ceff-08e3-46cd-83e8-f764f6be71ab,0,250,200,10687,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,100,0.06797855833333334,cfb855df-bae6-47f9-92b6-0002502ad9a4,2019-10-27 08:00:00.000,5044,1,1,1,0
2020-03-25 12:45:42.330,4a164355-3b19-45df-903c-f658915f1120,0,200,1231,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.34679358833333335,4b0b658c-b9cc-496d-a87f-00075adb5ee2,2020-03-25 02:00:00.000,2819,1,1,1,0
2019-09-23 11:23:04.753,85383f64-660e-4786-a661-4f1ddce99385,0,2001,100,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,1.2480289766666668,53866d76-6b87-4fb5-ae91-000217e6d549,2019-09-23 12:00:00.000,3051,1,1,1,0
2020-11-04 11:37:02.230,a4a16249-5af4-4dd2-9852-2d3fe6106b8e,0,1000,253,415,340f02c6-c723-4c85-9413-ae2ec0ca39e6,100,14.769805933333334,383a19fa-6068-4eec-ab82-00026dd6bd5c,2020-11-04 00:00:00.000,5041,0,1,1,0
2021-01-31 10:29:17.243,40ec8bdf-3e4b-4a50-848b-0e71044b484c,0,1000,273,415,340f02c6-c723-4c85-9413-ae2ec0ca39e6,100,0.4211972116666667,ba6284d9-f2e4-4c1f-9b84-0006049e5025,2021-01-31 00:00:00.000,5041,0,1,1,0
2020-11-12 11:20:18.597,597782c9-508a-406d-8745-fc64641ae0cc,0,1000,247,415,340f02c6-c723-4c85-9413-ae2ec0ca39e6,100,0.85960217,312f626a-9967-4971-9c4c-000175eaf214,2020-11-12 00:00:00.000,5041,0,1,1,0
2021-04-14 11:05:23.087,12905dc3-c58d-4147-a7a3-6f81021a5e75,0,1000,255,415,340f02c6-c723-4c85-9413-ae2ec0ca39e6,100,26.764175278333333,4ae252e6-60d2-4727-a44a-0001bfe63f51,2021-04-14 00:00:00.000,5041,0,1,1,0
2021-06-04 21:46:45.370,9aa65ffe-a788-4452-937b-5f2d27a2e22c,0,300,300,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,1.269668535,3613155c-2d92-446a-a05f-000862f07eac,2021-06-04 00:00:00.000,5134,1,1,1,0
2021-07-09 13:00:04.303,2ebe773e-4a1c-4d09-9ace-af952df261dc,0,300,300,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,1.11646404,916a83a5-26ba-445d-908a-0009b114b634,2021-07-09 00:00:00.000,5134,1,1,1,0
2020-10-31 03:57:57.633,8c9d637e-9f0a-49c3-a54e-ee0cfdd13db9,1,300,300,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.9030619750000001,6c806f6c-3c71-4b8f-8bae-000afc686ce4,2020-10-30 00:00:00.000,5134,1,1,1,0
2021-03-04 14:02:42.573,3453cea7-548f-4840-8b91-ea8c52e1b5f1,0,300,300,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.68796474,6f80625c-11b5-4505-bd06-000b9509b588,2021-03-04 00:00:00.000,5134,1,1,1,0
2021-01-21 09:32:44.487,3f7fef9c-59bb-4a47-b655-7c12168641fc,0,300,300,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,11.460824103333334,da679956-f4d6-4343-b67f-000bafcbdd5a,2021-01-20 00:00:00.000,5134,1,1,1,0
2021-04-15 08:43:08.890,7c38d843-b5de-4cd3-a8ab-443e1fcac32f,0,300,300,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,54.72271201,df019110-8041-4c8d-8ef0-000c1d1ead44,2021-04-14 00:00:00.000,5134,1,1,1,0
2020-12-18 09:12:52.680,74dbad96-024d-4905-b466-4fdbaa35c7e4,0,300,300,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,2.0074987716666666,b4712d58-25a8-4915-8287-000c2568d5c0,2020-12-17 00:00:00.000,5134,1,1,1,0
2021-01-27 10:50:15.627,c3e51964-b7f6-42cb-8742-1619a18bc6ba,0,1000,50,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.7174393116666666,9896adc8-9c6b-409b-9595-0000be8c286d,2020-12-03 16:40:00.000,5148,1,1,1,0
2019-03-12 11:26:48.357,8d40ffd5-59ef-44be-bdd3-9e3d5f01e01c,0,250,1000,1943,6cc10ca9-f94e-4a7d-963c-b2af6f5c9a04,100,54.189088670000004,fcb82fa3-d928-4bf3-a051-000404036bb6,2019-03-13 06:00:00.000,4292,1,1,NULL,NULL
2020-06-27 17:22:45.607,71ac80e1-d0c2-405f-ab20-2c79dc7530a3,0,200,1267,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0,f74151e0-32a4-4217-84c5-00069a388ee1,2020-06-27 02:00:00.000,4711,1,1,1,0
2019-01-22 08:17:21.770,f0a3fde2-a70e-48ca-8dbd-cc065cde92fc,0,400,1200,2915,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,100,1.6921196533333334,53a7994e-8c55-49b5-921a-000795a1bcc6,2019-01-22 04:00:00.000,4996,1,1,1,0
2019-03-02 10:17:33.470,92ea31c2-b633-40cd-b47a-f09ef2d555f5,0,2001,1000,2915,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,100,1.8702680416666666,5f526364-d32a-4e21-8184-000bc6601517,2019-03-02 20:00:00.000,5011,1,1,1,0
2019-01-19 08:48:34.060,8ca5c0f7-a234-47c0-baaf-2a8e0800bb5e,0,250,1000,2915,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,100,0.6549862816666667,022787b3-f0f3-4210-917d-0006b9331c75,2019-01-19 20:00:00.000,5011,1,1,1,0
2020-05-10 00:25:33.203,d826c77c-a071-458b-b3bf-b3923c712e6f,0,250,257,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0,964999f5-94c6-490a-a442-0007460f48f0,2020-05-09 20:00:00.000,3071,1,1,1,0
2018-10-08 12:07:45.773,73c6f6b1-d32d-4fbb-8939-af8fe41e03c3,0,1000,300,2915,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,100,0.52239245,a64d2585-8289-4b9b-aaeb-0005dec6e8a7,2018-10-07 00:00:00.000,4759,0,1,1,0
2019-01-24 15:44:27.857,4f1a67d1-8e60-461f-b2ed-b87a1fdcba35,0,1000,300,2915,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,100,6.945293171666667,ecf857ad-6166-4e5c-8b76-000d335c4cc4,2019-01-23 00:00:00.000,4759,0,1,1,0
2019-03-12 12:50:25.593,39eeea31-e303-41ea-a6e5-599adbaa282d,0,2001,2000,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,11.50384504,d570cf0c-c718-4c06-87d3-000c65603905,2019-01-05 05:00:00.000,4877,1,1,1,0
2020-08-11 00:20:52.963,adfdb937-e8a1-465e-ab0a-03c728a7d96d,1,250,1999,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.09787787833333333,7daf49ee-2753-422c-97b7-0005fd09120e,2020-05-25 00:10:00.000,2544,0,1,1,0
2021-02-03 08:38:56.857,34f2a494-2865-443b-9db2-d6dbf5d69be8,0,96,273,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,20.976609251666666,fedbbc8e-ca99-4fae-af09-000b82359f22,2021-01-11 16:00:00.000,3069,1,1,1,0
2021-07-08 15:59:58.920,9cd00047-4b0a-4c4d-90b1-4770b59ab749,0,2001,3573,1943,6cc10ca9-f94e-4a7d-963c-b2af6f5c9a04,100,132.46590586,c6c0a09b-9aad-4af1-a2c6-00074e85b1f2,2021-07-06 23:55:00.000,4305,1,1,NULL,NULL
2021-07-20 10:38:19.307,7d2f7f59-5b9e-4763-87e2-739fd51ee588,0,2001,3573,1943,6cc10ca9-f94e-4a7d-963c-b2af6f5c9a04,100,0.07811877833333333,aea4cb23-8bff-4421-8591-000054ce50fa,2021-07-18 23:55:00.000,4305,1,1,NULL,NULL
2021-03-31 13:52:18.047,e29dfbdc-950a-4135-9860-12a5b49cd3ea,0,2001,3573,1943,6cc10ca9-f94e-4a7d-963c-b2af6f5c9a04,100,113.24807891,7a861006-dabb-4603-b764-00059aa5e7f9,2021-03-29 23:55:00.000,4305,1,1,NULL,NULL
2020-11-26 11:34:34.780,94473d81-4ed7-48ec-8879-c116109841e0,0,2001,3573,1943,6cc10ca9-f94e-4a7d-963c-b2af6f5c9a04,100,0.07421394333333334,5d7ec142-abc6-47c9-b61e-000230faae67,2020-11-24 23:55:00.000,4305,1,1,NULL,NULL
2021-02-19 15:33:20.407,6bb4f40f-81f4-4430-a4f7-57bfa1356da2,0,2001,3573,1943,6cc10ca9-f94e-4a7d-963c-b2af6f5c9a04,100,58.332199941666666,45f8df83-d086-4ba3-823e-000285b35e93,2021-02-17 23:55:00.000,4305,1,1,NULL,NULL
2021-05-11 16:00:19.317,2d46ffeb-da7c-4858-b27b-597b6b9060ce,0,2001,3573,1943,6cc10ca9-f94e-4a7d-963c-b2af6f5c9a04,100,38.85782895333333,349b8107-85df-442c-8f73-00037bad0fee,2021-05-09 23:55:00.000,4305,1,1,NULL,NULL
2021-02-02 11:26:43.153,2c15387a-a411-4c8f-86e5-fb4d4f978a59,0,2001,3573,1943,6cc10ca9-f94e-4a7d-963c-b2af6f5c9a04,100,1.127266035,830547c6-2083-4189-8fcc-0003e6f7f3de,2021-01-31 23:55:00.000,4305,1,1,NULL,NULL
2021-05-28 11:23:51.837,03a5ff78-6b78-4fe0-b5a4-847f077788c4,0,2001,3573,1943,6cc10ca9-f94e-4a7d-963c-b2af6f5c9a04,100,9.314197736666667,4378c381-19ce-44b5-846d-000413a49225,2021-05-26 23:55:00.000,4305,1,1,NULL,NULL
2020-01-17 14:07:26.590,2b2cfdb8-951a-408a-b13f-89041980fcbf,1,250,4000,2915,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,100,2.344371171666667,c395173d-4274-4b44-a985-000432ea3b32,2020-01-16 00:00:00.000,4648,0,1,1,0
2019-11-12 14:06:28.973,4b395787-8ff2-46fe-b981-a6708d948521,0,875,1001,415,340f02c6-c723-4c85-9413-ae2ec0ca39e6,100,0.060677220000000004,e08c3b65-222e-4a50-81c9-000c0c750076,2019-10-20 00:00:00.000,4750,0,1,1,0
2021-08-02 13:23:08.663,d6efe040-6079-40f6-bd1e-b9eb6cee903e,0,300,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,128.09360037833335,380c70b7-322d-44ff-8d49-000c16416e58,2021-08-05 11:20:00.000,5150,1,1,NULL,NULL
2021-07-08 11:41:47.637,929b7d10-2d34-4a48-88ff-3a64b9ff5e55,0,300,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,68.82047330666667,8432a478-bd5c-49f3-8bd1-000cb03c0f01,2021-07-10 11:20:00.000,5150,1,1,NULL,NULL
2021-05-28 13:42:57.707,0a46cfba-d60b-4cb9-8cbb-5d8aba677c63,0,2001,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,95.41519639,a8620cd3-9fcd-4dc9-a6e6-000c0a94ba2c,2021-05-31 11:20:00.000,5150,1,1,NULL,NULL
2021-04-19 10:19:58.747,f7898e2e-bd84-4a2a-8ff3-c1cb8bf17ed1,0,2001,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,2.283971398333333,a6034b90-8589-408d-8054-000450b0ad5e,2021-04-21 11:20:00.000,5150,1,1,NULL,NULL
2021-02-20 11:57:10.133,85ed5aaa-eab7-4af0-a9ed-079c1a4e950b,0,2001,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,40.009435415,cc25ccb3-70d0-4ea0-89f3-00046a499b85,2021-02-23 11:20:00.000,5150,1,1,NULL,NULL
2021-02-04 13:00:18.517,6d56a3b4-1840-43bf-a563-7d0dc5fd1710,0,300,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,8.24720593,f831997c-390c-49f1-8cc9-00038e86e104,2021-02-07 11:20:00.000,5150,1,1,NULL,NULL
2021-07-31 09:03:19.143,0ab734ea-8fdb-49f1-b147-69adc8033ae5,0,300,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,3.3844699,be3d1b67-8102-40a0-ac3d-0000074c1fb3,2021-08-02 11:20:00.000,5150,1,1,NULL,NULL
2021-04-30 10:02:38.123,4970e513-85f9-492e-86f8-5c68811d3a5c,0,2001,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,4.871543998333333,32d0f9f1-637e-4f92-a526-0000eb0afe67,2021-05-02 11:20:00.000,5150,1,1,NULL,NULL
2021-02-03 16:14:23.020,69c4c52d-bee7-47c5-ba39-52c5be01b232,0,300,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,395.6529348916667,45bc6c11-2ec1-4b53-806b-00015814c5c7,2021-02-05 11:20:00.000,5150,1,1,NULL,NULL
2021-06-10 00:31:47.233,0a91d903-5dc6-4398-8779-0a8b8e0b01b5,0,300,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,0.2919660416666667,df217e48-b9d5-44f2-92ef-0007e0e34d13,2021-06-12 11:20:00.000,5150,1,1,NULL,NULL
2021-02-03 17:29:18.600,69c4c52d-bee7-47c5-ba39-52c5be01b232,0,300,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,470.30160723666665,64707a16-5bea-4e3e-a7a6-0008acc73f3c,2021-02-05 11:20:00.000,5150,1,1,NULL,NULL
2021-03-21 09:02:56.377,12b79cd4-4dbc-40d0-a8e9-3bbde426bf36,0,300,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,17.170729753333333,a332b628-1520-4741-bcaf-00060decc56a,2021-03-23 11:20:00.000,5150,1,1,NULL,NULL
2018-02-21 13:11:23.857,c8a75000-7824-405e-99c2-72c23fa2827f,1,1000,6000,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.035796538333333336,3c50a6a6-8e82-4737-bafc-000704d57082,2018-02-21 05:00:00.000,4876,0,1,1,0
2017-10-27 23:02:06.097,56cf6463-d376-4205-b702-26aaef7f7f3c,0,2001,6000,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,144.20531035333335,7b5e0d9f-92a2-477c-be93-000bdb6d3952,2017-10-28 05:00:00.000,4876,0,1,1,0
2021-05-24 08:49:21.047,beeb430f-55a7-4dd7-b033-222093c44431,0,1000,2000,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.9645640783333334,0abdd416-a385-4767-aa67-000145cb64e8,2021-05-24 05:00:00.000,4913,1,1,1,0
2021-04-05 08:43:19.377,e2d1d984-4478-459f-98da-a2de01b882e1,0,1000,2000,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.25296140666666667,ae43b615-08e0-45eb-ae0d-00090f452a6d,2021-04-05 05:00:00.000,4913,1,1,1,0
2019-07-22 06:37:18.437,dd583217-52e6-429c-b9b5-7628fd148fa0,0,250,1500,1457,2a2b14d0-55ef-4694-91c4-91030ab3f672,100,0.2653667666666667,f5d23898-d039-4879-88e6-000a1756c7c6,2019-07-21 00:00:00.000,4856,0,1,1,0
2019-03-12 09:37:25.820,8052cc07-baf3-4f20-86ed-0a1e9afbf4ff,0,250,100,2915,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,100,31.047085653333333,844aecad-746f-4f60-8c29-0007d965a7bc,2019-03-12 08:00:00.000,5058,1,1,1,0
2018-12-05 02:37:05.427,000c8c05-b8da-4194-9658-68cf201ff3d7,0,250,100,2915,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,100,0.16750263,c4a61ef2-510c-4401-9597-0009210b42cc,2018-12-04 08:00:00.000,5058,1,1,1,0
2019-09-13 15:09:29.190,cd75b6b6-4fc6-432a-a254-f8edf359f64b,0,250,100,2915,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,100,0,eb1ddb9a-1ab9-4333-a2b9-0006f82ce89d,2019-09-13 08:00:00.000,5058,1,1,1,0
2021-01-21 08:57:50.727,f89ccabc-fe7a-452f-9fc4-a74eda354184,0,300,600,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,39.603041708333336,754de98d-8598-4925-a4f0-0006fb52ecdf,2021-01-18 00:00:00.000,5133,1,1,1,0
2021-07-08 05:30:56.477,1b4332bc-a95c-428b-9a8e-e79d2436c702,0,300,600,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.30548595666666667,3846b1d8-2b1f-4366-b5a7-00070976a906,2021-07-07 00:00:00.000,5133,1,1,1,0
2021-01-21 09:52:16.940,6311a5ff-1b8b-4029-93f2-a28b1989c1eb,0,300,600,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,47.72598933333333,30094f1a-72b4-4214-b440-00072e39d594,2021-01-18 00:00:00.000,5133,1,1,1,0
2020-11-11 10:55:57.697,9f7237ab-f2be-454c-9d90-0adc5714e36e,0,300,600,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,28.109406946666667,5c13c47a-3932-49f0-a9f1-00076e5ea623,2020-11-10 00:00:00.000,5133,1,1,1,0
2021-04-16 11:28:17.890,d424e406-923b-4e0d-ba9d-12b3b3ba2fbe,0,2001,600,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,1.6165786616666666,7174a725-9ce7-4f1f-ae60-0000389782d4,2021-04-16 00:00:00.000,5133,1,1,1,0
2020-10-28 10:11:06.753,c0f10717-914f-460b-b9d8-9066deca5207,0,300,600,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,82.33398449,dc532d5f-9e2b-4e89-b44a-00006af3bbf6,2020-10-27 00:00:00.000,5133,1,1,1,0
2021-01-21 08:55:50.333,7c595c02-d846-448f-b3d5-a189b2a297d8,0,2001,600,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,1.9936219466666667,a02672dc-993e-417a-bc6a-0001e3d3974f,2021-01-19 00:00:00.000,5133,1,1,1,0
2021-01-21 08:31:49.613,1aa0e6d6-8ac5-4be1-93c9-2d49e018cfe9,0,2001,600,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,3.884612241666667,248e5b87-40ce-4e01-96c6-0003fea7819d,2021-01-19 00:00:00.000,5133,1,1,1,0
2020-07-18 08:43:56.540,3f91ded9-e50d-441f-8aea-8fa4784e9da3,0,300,600,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.7075852433333334,0936456e-0683-4d78-9e27-0006f119a439,2020-07-17 00:00:00.000,5133,1,1,1,0
2021-01-21 10:00:14.083,4c49ea1b-1ad0-4c42-b4fe-2aaa39ebb934,0,300,600,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,53.34391213666667,b69e343f-ddb4-4486-af7c-000974fc4106,2021-01-18 00:00:00.000,5133,1,1,1,0
2021-01-21 09:49:16.613,eca2d998-ac58-4fce-a5c2-e9bd51ec1fba,0,300,600,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,54.71705875166667,80de5afc-89a1-4522-91e5-0009c0444e9c,2021-01-18 00:00:00.000,5133,1,1,1,0
2021-01-21 09:12:23.527,b1eaaffa-be79-46ce-9675-e535d2490d90,0,300,600,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,22.86385608166667,8c64827c-9067-413f-b5ed-000a0766003e,2021-01-18 00:00:00.000,5133,1,1,1,0
2021-01-30 23:20:47.793,7c5c8a00-6f3f-4dd8-b316-7c4812c553a9,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,1.0993214116666667,2de4c8ea-3799-4b85-a852-000cbb42dfee,2021-01-30 16:40:00.000,5142,1,1,2,0
2021-05-26 13:08:21.627,c189d1c2-b426-46d1-a482-91cccf521c87,0,2001,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,55.719062595000004,1fe73a82-4c52-48d9-b47d-000cd8b68b5f,2021-05-26 16:40:00.000,5142,1,1,2,0
2020-12-10 11:23:56.623,ec93865c-b9fd-4186-860c-6e7e426a0c16,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,120.99091973666667,6a52a326-4026-4996-9b05-000ce3fbe08e,2020-12-10 16:40:00.000,5142,1,1,2,0
2021-01-03 10:29:06.843,da3d0f2d-e0fe-4647-b4d9-8729e9b2a470,0,200,500,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,5.046348821666667,806d33f4-c598-4efb-96e3-000d2d19f1e7,2021-01-03 16:40:00.000,5142,1,1,2,0
2021-03-26 13:50:34.797,7821dc51-2372-4c4a-a4e9-b968742f32ee,0,300,500,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,0.19608042666666667,ba5ea15c-08d8-4b57-b37b-000d3a76acc6,2021-03-07 16:40:00.000,5142,1,1,2,0
2021-03-17 13:13:43.807,376c2731-faa9-4816-b46c-4db030995369,0,300,500,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,6.009117421666667,065812a9-204c-4c6c-9731-000d7b137e82,2021-03-05 16:40:00.000,5142,1,1,2,0
2020-12-19 10:46:46.820,bcef6ac2-d6c1-4745-9ff4-675434f3354a,0,200,500,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,22.733703851666668,fa9774f2-3989-4697-b70b-000db57f1627,2020-12-19 16:40:00.000,5142,1,1,2,0
2021-01-30 08:04:57.393,385d7bb0-9781-45e2-9bed-cd1a485e4e1d,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,5.330185416666667,9ecac139-dc3c-4fec-aaf6-000dc7a1519c,2021-01-30 16:40:00.000,5142,1,1,2,0
2021-05-27 13:49:06.963,faa601e5-7d23-4de0-955a-8fd3b2f477ea,0,2001,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,18.928636475,6489acac-bd46-4490-bdca-000df55c53ab,2021-05-27 16:40:00.000,5142,1,1,2,0
2021-05-15 13:02:46.460,efacc455-25bb-4d1b-8fe1-0de59db13d35,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,0.7235117966666667,6230c88b-dda5-4a63-b235-0001f9b01519,2021-05-15 16:40:00.000,5142,1,1,2,0
2021-02-05 12:16:03.850,ec66df81-4031-4031-bca0-632013392438,0,2001,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,36.47558004333333,51e2e4df-4ec1-4bc6-815c-00020b93ff96,2021-02-05 16:40:00.000,5142,1,1,2,0
2021-04-23 16:00:20.520,e494221d-2e3b-470c-a558-70038623f4c2,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,0.38868626666666667,a5fe2b10-fec5-4b30-b116-00026813e84f,2021-04-23 16:40:00.000,5142,1,1,2,0
2021-01-28 14:10:50.937,8111440e-8872-4e34-88d6-a6e21416c7c7,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,211.14227388666666,1ad3c792-78be-4c88-a655-00029c2d70d7,2021-01-28 16:40:00.000,5142,1,1,2,0
