TimeStamp,JobId,JobStateId,Priority,TokenAllocation,QuotaTokens,AUId,VCId,TotalWaitingTimeInMins,random,SLA,JobRegistryId,YieldScopePriority_X,YieldScopePriority_Y
2019-01-24 01:27:02.213,efc6ae49-d317-4bfb-8a2e-fdae0930651b,0,700,500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,732.6956655783333,ff1c8f19-8cfb-4a06-9090-000d117da5d0,2019-01-25 00:00:00.000,4775,NULL,NULL
2021-03-02 11:45:03.163,a51d03ec-a9a9-49fa-9eee-1e0d04c1fbe7,0,2001,5000,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,29.113427350000002,03fe2ab4-f224-40cf-865e-000d1e16683e,2021-03-02 00:00:00.000,4775,NULL,NULL
2020-01-15 14:03:50.863,36d95333-c376-452f-aa21-ede7410af870,0,700,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,0.058171208333333335,07375384-1567-408e-a0ef-000d34eae30c,2020-01-19 00:00:00.000,4775,NULL,NULL
2021-03-26 08:55:44.677,b875814d-5667-4a1e-a3e1-90dc97a569b4,0,700,8000,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,23.499162168333335,83acb780-c94e-4c96-9911-000d35333ce4,2021-03-30 00:00:00.000,4775,NULL,NULL
2019-12-06 11:21:19.697,27d38b17-3cde-4389-845f-037bfa7203ae,0,2001,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,0.7904066966666666,047dc698-2184-4e02-8ea2-000d4a40e438,2019-12-05 00:00:00.000,4775,NULL,NULL
2018-12-24 12:40:18.073,c644a4eb-01c6-4c54-82ff-ce9a38048786,0,700,100,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,50.014872368333336,f9c52ba8-b918-4ddb-9937-000d4d25b776,2018-12-26 00:00:00.000,4775,NULL,NULL
2020-02-07 12:56:32.107,d841dcfb-6f90-4871-ad47-a2cfb37cfafb,0,700,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,0.06630765333333334,04e63ecf-f5a6-45de-aae4-000d61760df0,2020-02-09 00:00:00.000,4775,NULL,NULL
2020-12-15 12:12:05.107,8939955e-d51b-44b8-9948-ac468c89db19,0,2001,8000,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,29.696547788333334,473fbe82-ce04-4d38-8712-000d89c6bae7,2020-12-17 00:00:00.000,4775,NULL,NULL
2019-11-06 12:26:29.487,4364fa4a-1c38-41a1-bb77-0a18e69bc743,0,2001,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,64.45805816333333,22a0d447-d2d2-4b33-b341-000d8ace71bf,2019-11-07 00:00:00.000,4775,NULL,NULL
2020-01-15 16:21:53.170,c7e3bf43-6839-4ac2-9bb6-461acd003da9,0,700,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,0.06497977,4bfdb6d2-09b8-410c-af63-000d9037fb47,2020-01-19 00:00:00.000,4775,NULL,NULL
2020-12-13 17:16:15.477,0a0c0054-d2e6-43e6-acb6-2468fc97e0c8,0,2001,5000,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,9.69799881,81891800-7e4c-4bd1-82fb-000dab609171,2020-12-10 00:00:00.000,4775,NULL,NULL
2019-05-28 13:29:13.897,bae41277-75db-404c-838e-89677edc8a09,0,700,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,23.140065235,bb04a3b2-84fe-4fdd-9af6-000daf30b432,2019-05-31 00:00:00.000,4775,NULL,NULL
2019-03-19 14:56:24.653,98540853-4f8a-491f-8bbd-a4df67c51b11,0,2001,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,116.83352276666668,86bb32d9-1e97-4980-88bd-000dc3377143,2019-03-06 00:00:00.000,4775,NULL,NULL
2020-01-15 13:33:50.253,35409498-81b2-4699-81d2-de6679942d8e,0,700,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,0.059096518333333334,f04e4e02-c8a0-4cdc-9a5c-000dd2de886b,2020-01-19 00:00:00.000,4775,NULL,NULL
2020-03-25 20:05:21.887,5ea87eb1-a90a-4bec-b0b8-3d5c1f5f9723,0,700,5000,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,0.7072428550000001,6447aab5-fcef-4869-8315-000de8e0c5aa,2020-03-26 00:00:00.000,4775,NULL,NULL
2020-01-15 16:21:53.170,e2c0bae7-40ea-4d9b-9bd2-25d726a0c667,0,700,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,0.06272089333333333,fe375cbf-e8f1-4c4b-b92f-000e1180cbe2,2020-01-19 00:00:00.000,4775,NULL,NULL
2019-09-26 14:09:23.563,3fa88ea8-58ec-4fa8-b04f-c4e676e20a3b,0,2001,1500,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,60.64953348833333,e5e608d4-5fbb-4046-bad7-00001163a777,2019-09-15 00:00:00.000,4775,NULL,NULL
2020-12-21 09:50:47.817,9f0067cd-7838-4b39-a9de-d7e2f46fe3f7,0,700,5000,14572,59acd2ab-f9cf-4d3f-b337-c5f463b4ee64,100,45.027024133333335,e0b9fbe8-5d8c-4bad-9e41-00005c0b018b,2020-12-24 00:00:00.000,4775,NULL,NULL
2021-01-27 08:26:56.890,acf8a881-56b3-4be6-a07d-ff284857375a,0,1000,50,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,20.710786961666667,88009e3f-ac89-48d4-8deb-000c6186e127,2020-11-22 16:40:00.000,5147,1,0
2021-02-03 11:56:23.637,87c7f29a-9e84-4421-922e-78f0ed3df146,0,200,1367,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.38767574,bd035120-9c0a-41e9-ae75-0002c024b680,2021-02-03 02:00:00.000,2816,1,0
2017-10-29 12:17:14.327,408ce494-5f5a-4135-a4e6-da850ca60f75,0,2001,4000,3984,7c475ebf-3e1e-40f2-863e-3ddde132645d,100,0.049747865,8d1698ec-a126-46c8-a5e2-000314b5cc57,2017-10-29 00:00:00.000,4634,1,0
2019-08-26 07:24:43.280,ecdc02d8-22f7-4664-b24a-e6d3e555a3c4,0,250,1000,1457,2a2b14d0-55ef-4694-91c4-91030ab3f672,100,0.6983895066666667,8593ee0f-f6f0-4257-b71a-00065e28112b,2019-08-25 00:00:00.000,4854,1,0
2020-11-18 11:31:49.980,82e7f52b-4a19-4c60-b7db-4dd2e6df102a,0,200,1000,1457,2a2b14d0-55ef-4694-91c4-91030ab3f672,100,13.915297616666667,a56cfd31-6bb3-4759-97b4-000da517ce47,2020-11-17 00:00:00.000,4854,1,0
2018-09-03 14:01:51.640,7b45946b-5100-48eb-ae7a-c699b727eea5,0,250,600,2915,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,100,0.5990398483333333,41188676-edbd-42e5-9192-000848651f17,2018-09-03 10:00:00.000,4985,1,0
2021-01-15 11:40:41.223,fedec980-1eec-4eb9-a3da-594bb5be5e0e,0,300,500,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,27.72019934,f915a21c-acdd-4ea3-a5f6-000a5173c271,2021-01-14 00:00:00.000,5139,1,0
2021-05-27 15:33:13.070,d104dcfa-c307-48df-8d0e-659dde66c372,0,300,500,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0,3cdcaa51-7ced-4968-b278-000062561d0a,2021-05-27 00:00:00.000,5139,1,0
2021-05-13 21:34:23.007,d6802dd0-89c2-4078-b554-82011246b514,0,300,500,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,1.1288103333333332,6f171882-b3b9-42ca-b7f2-00010ac4ccaa,2021-05-13 00:00:00.000,5139,1,0
2021-03-08 11:37:07.017,0abc4519-2b1c-4b5e-9e82-2584c1eece8c,0,300,500,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.19026539166666667,87b8b0fe-9815-4590-84c3-00014fec6f50,2021-03-08 00:00:00.000,5139,1,0
2019-03-19 17:31:33.503,0dc390f7-820d-44e2-9299-24cb4dd27b36,0,250,1000,2915,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,100,0.015260906666666667,412aa8bb-8cbc-4221-8bf5-0006e82950d8,2019-03-20 06:00:00.000,4462,1,0
2020-12-24 16:47:21.757,68aaccb4-8354-45b0-9ff1-856cd3ff9456,0,1000,1000,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.23715033,ab28dd4e-d8b7-43bf-972b-00031bb8ce7b,2020-12-24 06:00:00.000,4878,1,0
2017-11-25 19:05:28.700,10f11cdc-9f81-4ab2-aa2a-a1e941d66eae,0,1000,1000,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.521433015,51c17adc-7548-481c-a93a-0004aa38ecfa,2017-11-25 06:00:00.000,4878,1,0
2020-04-01 13:57:55.583,d4e41c2f-aade-43be-8b8f-fca9347a3f00,0,200,1231,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,11.43714445,be710ebc-7893-4402-aaf9-000d280f95be,2020-04-01 02:00:00.000,2831,1,0
2020-06-27 09:09:38.290,76285c25-3192-4497-bcc5-d410a08d00cd,0,250,1999,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,16.880058733333335,54929336-f9f4-4ffe-b821-00040b3214f0,2020-06-27 12:00:00.000,3047,1,0
2021-02-03 14:10:56.610,14976913-868a-42e7-b2db-1b1ccbd3df5c,0,2001,1000,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,15.178118658333334,6fbda500-c750-40f2-9115-000bab4af3d8,2021-02-03 12:00:00.000,3047,1,0
2021-02-13 09:54:24.043,77287569-7b3d-4c2f-aec1-ce40e7bf9430,0,1000,400,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,12.735939241666667,68e50066-4c44-45f5-9fc3-0000ca7e16a0,2021-02-13 05:00:00.000,5086,1,0
2021-02-03 12:05:50.717,a02fe9ba-3e86-4712-9610-11f921c9fc4b,0,2001,399,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,95.31825601333334,7684e3f7-5bf4-408a-adde-00098cce1758,2021-01-19 05:00:00.000,5086,1,0
2020-09-08 08:49:34.467,45c6fb26-322f-4cf6-98cd-58faac659cd4,0,1000,400,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,1.9410897116666668,7aaea28f-76d4-4145-b1fc-000b1acd0d72,2020-09-08 05:00:00.000,5086,1,0
2021-03-16 11:45:17.870,4a9c97a0-07c6-488d-84bd-db6354fe1b7e,0,200,1277,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,3.322599996666667,90ee7f2d-8431-4e2c-bf67-00007b7adbd4,2021-03-16 02:00:00.000,2818,1,0
2021-05-21 13:47:16.187,01d31ac1-8c42-43bb-8420-cbf25b1f4c25,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,17.49057176,93c81b16-cb74-403b-9a8a-0000ad4ee684,2021-05-21 16:40:00.000,5142,2,0
2021-05-21 11:28:58.460,be798430-b5b6-4518-b020-26a466fde812,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,266.44865775166664,717ebef7-9ced-4837-a0fb-0000dae342b0,2021-05-21 16:40:00.000,5142,2,0
2021-02-03 13:40:03.433,ff84a674-2421-4b8f-90c9-476655e8289d,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,210.222215285,8a52affe-2345-42cb-a7b3-0000e63e7f3d,2021-02-03 16:40:00.000,5142,2,0
2021-02-10 10:53:48.033,183dc25c-5dd2-404a-abb3-279807e7fd29,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,3.9504356633333333,b2963698-fb86-476c-a88f-0000effc3953,2021-02-10 16:40:00.000,5142,2,0
2021-05-28 12:04:56.097,5cdbcc71-9ff4-4e52-872b-3c773041d836,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,5.205445783333333,053b57bc-8ac5-49b7-809b-000103fe0947,2021-05-28 16:40:00.000,5142,2,0
2021-01-20 19:16:59.163,e6972593-57ce-4baf-85c5-a94ef0902a2c,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,197.31970447,8dfb353b-605b-4880-a8be-00010ae22e34,2021-01-20 16:40:00.000,5142,2,0
2021-04-15 13:41:05.120,c98cc7f1-2897-41ff-a7da-2b340b5ce0b9,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,261.3900832383333,407a8ff0-cd88-429f-b3ba-00010c1e8bcd,2021-04-15 16:40:00.000,5142,2,0
2020-12-26 21:57:42.130,e75fa978-3e89-413d-beb3-3a5cda994fec,0,300,500,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,1.0130737883333334,cb6569df-99ad-4efc-a209-000116752d6f,2020-12-26 16:40:00.000,5142,2,0
2021-05-21 10:54:54.657,1bdda15e-7b92-4ccf-a8ed-52302ee770c6,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,255.09949802,197910fd-d0ff-4bb6-93b4-000118f42e24,2021-05-21 16:40:00.000,5142,2,0
2021-02-08 08:20:34.490,a3a6aa91-fced-43d9-8a9d-5a90bd7f666e,0,200,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,1.8514121333333333,58ce65b8-ae15-4e55-a457-0001237f08e1,2021-02-08 16:40:00.000,5142,2,0
2021-01-29 15:04:46.927,9e6f21e9-87a7-489b-9ebc-6fc589b6f3b0,0,200,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,75.61840084666667,1510f26e-e8f2-467d-b5db-000132acee5d,2021-01-29 16:40:00.000,5142,2,0
2021-01-21 07:53:20.850,6d3f1bf2-8984-405b-8716-b524ba51b389,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,13.393035458333333,166636f9-e744-4a82-b49c-00018b9518ad,2021-01-21 16:40:00.000,5142,2,0
2021-01-26 10:19:03.867,2a2a1bd2-fd3d-4324-b241-5b20f276c915,0,200,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,0.21597245666666667,e031660f-d176-46f8-baf9-0001b87a9e00,2021-01-26 16:40:00.000,5142,2,0
2021-01-29 08:38:19.010,77bcbc11-8c34-42d0-a82e-5cd47cdae4c0,0,2001,1500,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,2.9750602600000002,46c19865-491b-4c52-bd3f-0001f2ac6248,2021-01-29 16:40:00.000,5142,2,0
2020-12-17 12:41:49.350,e2b211fc-079d-49ae-8b99-b41c6a1ee7c9,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,47.69986792666667,ba4c0f5a-e48e-4ee1-be46-000237bd1382,2020-12-17 16:40:00.000,5142,2,0
2021-02-04 13:02:53.940,d8944e79-93fa-4b6f-837a-f7e691a1926b,0,2001,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,3.4599263833333334,9cd2177c-2a1b-4eb0-8cc1-000238903c28,2021-02-04 16:40:00.000,5142,2,0
2021-03-02 12:30:08.267,4db42dbe-4bd5-497a-a99b-e0b13dc7effc,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,0.16947590833333334,cfca0999-e04f-4436-8792-00025e4159c1,2021-03-02 16:40:00.000,5142,2,0
2021-05-21 10:54:54.657,542961a1-4730-4036-85ea-0ab4dbea044d,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,245.13095488666667,847114ff-88ca-4478-b21e-00027b30ceed,2021-05-21 16:40:00.000,5142,2,0
2021-01-28 13:31:57.633,7468fc67-8bb7-4158-96ea-c8117aeb3b96,0,200,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,2.886655965,c2c10aca-2b94-44af-98a4-0002cbd66f5c,2021-01-28 16:40:00.000,5142,2,0
2021-01-21 10:09:03.740,3a8d54f5-8885-42df-92a9-dedf1a452de6,0,2001,2000,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,68.186686495,83a0f86a-2a27-48af-8f1a-0002d12548a8,2021-01-21 16:40:00.000,5142,2,0
2021-04-02 11:54:17.247,96cd1162-2b67-40fa-a29b-71e6fb3e1500,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,4.238395816666666,ce26be8d-c9bc-445f-bd57-0002f375bc10,2021-04-02 16:40:00.000,5142,2,0
2021-01-28 15:21:23.417,3814e233-e529-43c0-af34-04c4e103c4b9,0,200,600,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,252.369297375,c6c9055c-cd62-48e9-9e0e-00034cf060c2,2021-01-28 16:40:00.000,5142,2,0
2021-02-03 17:14:24.737,0e8b349d-aba2-40c4-b25b-ae59d05804eb,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,372.07044487166667,d80622e8-35e5-480c-acbc-00035244a735,2021-02-03 16:40:00.000,5142,2,0
2021-04-15 08:09:09.493,07784599-87b6-473a-beaa-9c1d14963e6d,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,6.719721355,f8488f50-3cc7-493b-9a00-000361eb9f1e,2021-04-15 16:40:00.000,5142,2,0
2020-12-11 11:19:45.577,0e55040e-b9f8-459d-a709-35a995f6ee38,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,96.95161266833334,9d801319-7655-4ce0-b465-00036acae0d7,2020-12-11 16:40:00.000,5142,2,0
2021-02-19 08:23:42.790,6d1b7850-d1bd-4135-95ec-6b0e588e791e,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,21.223264856666667,c03c6487-675a-46da-8b70-00036d46468c,2021-02-19 16:40:00.000,5142,2,0
2021-01-04 09:58:24.077,138488e0-2403-4a65-96cf-5fd0c0673e8a,0,250,50,29125,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,100,46.040202125,c7881a9f-b7b7-49d8-91de-00038143e807,2021-01-04 16:40:00.000,5142,2,0
